transaction_id,date,time,hour,day_of_week,month,month_num,amount,category,merchant,sender_upi,receiver_upi,status,is_anomaly,payment_mode
GP0009813,2024-04-09,22:27:10,22,Tuesday,April,4,12102.31,Bank Transfer,Friend Transfer,user3380@okicici,friend.transfer@okaxis,Success,False,GPay UPI
GP0009814,2024-05-08,19:33:00,19,Wednesday,May,5,919.08,Shopping,Nykaa,user6240@okicici,nykaa@okaxis,Success,False,GPay UPI
GP0009815,2024-03-06,17:16:35,17,Wednesday,March,3,1117.12,Utilities,DTH Recharge,user2372@okicici,dth.recharge@okaxis,Success,False,GPay UPI
GP0009816,2024-07-18,18:00:57,18,Thursday,July,7,23749.51,Bank Transfer,Friend Transfer,user5609@okicici,friend.transfer@okaxis,Success,False,GPay UPI
GP0009817,2024-02-22,05:11:18,5,Thursday,February,2,1266.62,Food & Dining,McDonald's,user2436@okicici,mcdonald's@okaxis,Success,False,GPay UPI
GP0009818,2024-03-08,04:18:13,4,Friday,March,3,1755.91,Healthcare,Practo,user7541@okicici,practo@okaxis,Success,False,GPay UPI
GP0009819,2024-07-16,19:20:03,19,Tuesday,July,7,170.62,Entertainment,Netflix,user5633@okicici,netflix@okaxis,Success,False,GPay UPI
GP0009820,2024-12-19,18:35:14,18,Thursday,December,12,1258.11,Education,BYJU'S,user9242@okicici,byju's@okaxis,Success,False,GPay UPI
GP0009821,2024-05-18,04:29:47,4,Saturday,May,5,489.92,Utilities,DTH Recharge,user2691@okicici,dth.recharge@okaxis,Failed,False,GPay UPI
GP0009822,2024-03-06,20:09:52,20,Wednesday,March,3,4205.17,Shopping,Ajio,user3297@okicici,ajio@okaxis,Success,False,GPay UPI
GP0009823,2024-08-19,12:51:15,12,Monday,August,8,183.74,Transport,Rapido,user4817@okicici,rapido@okaxis,Success,False,GPay UPI
GP0009824,2024-11-09,03:15:54,3,Saturday,November,11,12008.27,Shopping,Ajio,user9804@okicici,ajio@okaxis,Success,False,GPay UPI
GP0009825,2024-03-30,16:03:09,16,Saturday,March,3,1470.29,Groceries,JioMart,user5678@okicici,jiomart@okaxis,Success,False,GPay UPI
GP0009826,2024-11-03,16:09:27,16,Sunday,November,11,12543.25,Shopping,Myntra,user8344@okicici,myntra@okaxis,Success,False,GPay UPI
GP0009827,2024-02-18,03:05:02,3,Sunday,February,2,56520.63,Education,Vedantu,user9846@okicici,vedantu@okaxis,Failed,True,GPay UPI
GP0009828,2024-07-18,03:18:58,3,Thursday,July,7,350.69,Transport,Uber,user3375@okicici,uber@okaxis,Success,False,GPay UPI
GP0009829,2024-11-05,18:51:52,18,Tuesday,November,11,884.03,Groceries,JioMart,user4595@okicici,jiomart@okaxis,Success,False,GPay UPI
GP0009830,2024-09-29,09:52:52,9,Sunday,September,9,462.04,Recharge,BSNL,user5441@okicici,bsnl@okaxis,Failed,False,GPay UPI
GP0009831,2024-07-28,21:57:04,21,Sunday,July,7,401.6,Entertainment,Amazon Prime,user7777@okicici,amazon.prime@okaxis,Success,False,GPay UPI
GP0009832,2024-04-04,14:01:22,14,Thursday,April,4,429.58,Healthcare,1mg,user1535@okicici,1mg@okaxis,Success,False,GPay UPI
GP0009833,2024-05-04,12:44:25,12,Saturday,May,5,2342.51,Utilities,Broadband,user5260@okicici,broadband@okaxis,Success,False,GPay UPI
GP0009834,2024-01-07,01:05:12,1,Sunday,January,1,2355.18,Bank Transfer,Friend Transfer,user2111@okicici,friend.transfer@okaxis,Success,False,GPay UPI
GP0009835,2024-07-20,21:00:19,21,Saturday,July,7,597.83,Recharge,BSNL,user8522@okicici,bsnl@okaxis,Success,False,GPay UPI
GP0009836,2024-06-06,16:04:38,16,Thursday,June,6,1034.39,Food & Dining,Zomato,user7396@okicici,zomato@okaxis,Success,False,GPay UPI
GP0009837,2024-08-07,21:26:21,21,Wednesday,August,8,825.21,Recharge,Jio,user9084@okicici,jio@okaxis,Success,False,GPay UPI
GP0009838,2024-01-13,10:41:21,10,Saturday,January,1,517.85,Transport,Metro Card,user9092@okicici,metro.card@okaxis,Success,False,GPay UPI
GP0009839,2024-08-08,04:54:42,4,Thursday,August,8,719.29,Recharge,Airtel,user9741@okicici,airtel@okaxis,Success,False,GPay UPI
GP0009840,2024-12-17,10:14:17,10,Tuesday,December,12,2549.38,Utilities,Electricity Board,user9381@okicici,electricity.board@okaxis,Success,False,GPay UPI
GP0009841,2024-01-06,02:47:25,2,Saturday,January,1,74.86,Transport,IRCTC,user4100@okicici,irctc@okaxis,Success,False,GPay UPI
GP0009842,2024-10-15,15:32:01,15,Tuesday,October,10,126.76,Utilities,Water Bill,user6477@okicici,water.bill@okaxis,Success,False,GPay UPI
GP0009843,2024-06-02,12:03:54,12,Sunday,June,6,1377.68,Utilities,DTH Recharge,user5132@okicici,dth.recharge@okaxis,Success,False,GPay UPI
GP0009844,2024-11-22,02:12:22,2,Friday,November,11,14062.54,Healthcare,Netmeds,user6389@okicici,netmeds@okaxis,Success,True,GPay UPI
GP0009845,2024-12-01,17:42:28,17,Sunday,December,12,1486.35,Healthcare,Practo,user5717@okicici,practo@okaxis,Success,False,GPay UPI
GP0009846,2024-12-13,09:55:50,9,Friday,December,12,37725.47,Bank Transfer,Personal Transfer,user6426@okicici,personal.transfer@okaxis,Success,False,GPay UPI
GP0009847,2024-02-19,13:23:40,13,Monday,February,2,105.64,Entertainment,Hotstar,user3444@okicici,hotstar@okaxis,Success,False,GPay UPI
GP0009848,2024-02-06,12:51:01,12,Tuesday,February,2,373.15,Transport,RedBus,user3876@okicici,redbus@okaxis,Pending,False,GPay UPI
GP0009849,2024-09-13,02:20:34,2,Friday,September,9,707.58,Entertainment,Hotstar,user3011@okicici,hotstar@okaxis,Success,False,GPay UPI
GP0009850,2024-08-23,22:42:25,22,Friday,August,8,6667.03,Education,Coursera,user5854@okicici,coursera@okaxis,Success,False,GPay UPI
GP0009851,2024-06-11,19:53:42,19,Tuesday,June,6,613.79,Recharge,BSNL,user4651@okicici,bsnl@okaxis,Success,False,GPay UPI
GP0009852,2024-05-02,06:29:42,6,Thursday,May,5,1919.31,Groceries,Blinkit,user2787@okicici,blinkit@okaxis,Success,False,GPay UPI
GP0009853,2024-02-03,08:23:55,8,Saturday,February,2,2475.41,Utilities,Electricity Board,user6204@okicici,electricity.board@okaxis,Success,False,GPay UPI
GP0009854,2024-01-03,03:15:25,3,Wednesday,January,1,16833.16,Bank Transfer,Personal Transfer,user4012@okicici,personal.transfer@okaxis,Success,False,GPay UPI
GP0009855,2024-09-05,21:30:40,21,Thursday,September,9,2462.0,Education,Udemy,user2377@okicici,udemy@okaxis,Failed,False,GPay UPI
GP0009856,2024-12-10,20:02:04,20,Tuesday,December,12,436.89,Transport,Metro Card,user7362@okicici,metro.card@okaxis,Success,False,GPay UPI
GP0009857,2024-04-17,20:54:01,20,Wednesday,April,4,1046.71,Food & Dining,Starbucks,user3431@okicici,starbucks@okaxis,Pending,False,GPay UPI
GP0009858,2024-05-20,14:43:23,14,Monday,May,5,764.83,Transport,IRCTC,user1644@okicici,irctc@okaxis,Success,False,GPay UPI
GP0009859,2024-12-02,10:23:20,10,Monday,December,12,190.76,Recharge,Jio,user1621@okicici,jio@okaxis,Success,False,GPay UPI
GP0009860,2024-11-07,04:15:05,4,Thursday,November,11,33074.6,Bank Transfer,Family Transfer,user5380@okicici,family.transfer@okaxis,Failed,False,GPay UPI
GP0009861,2024-08-31,21:55:50,21,Saturday,August,8,2477.9,Recharge,Airtel,user2655@okicici,airtel@okaxis,Success,True,GPay UPI
GP0009862,2024-08-12,18:27:29,18,Monday,August,8,47869.54,Education,Udemy,user5172@okicici,udemy@okaxis,Success,True,GPay UPI
GP0009863,2024-05-25,11:46:26,11,Saturday,May,5,1955.1,Healthcare,1mg,user3029@okicici,1mg@okaxis,Success,False,GPay UPI
GP0009864,2024-03-28,03:05:04,3,Thursday,March,3,1508.63,Utilities,Gas Agency,user3704@okicici,gas.agency@okaxis,Success,False,GPay UPI
GP0009865,2024-01-10,21:45:54,21,Wednesday,January,1,79.5,Recharge,Vi,user3930@okicici,vi@okaxis,Success,False,GPay UPI
GP0009866,2024-08-12,08:11:33,8,Monday,August,8,1164.7,Utilities,Electricity Board,user3224@okicici,electricity.board@okaxis,Success,False,GPay UPI
GP0009867,2024-11-21,04:43:12,4,Thursday,November,11,46359.66,Bank Transfer,Friend Transfer,user2972@okicici,friend.transfer@okaxis,Success,False,GPay UPI
GP0009868,2024-01-15,01:37:09,1,Monday,January,1,1243.93,Utilities,DTH Recharge,user2636@okicici,dth.recharge@okaxis,Success,False,GPay UPI
GP0009869,2024-02-06,03:44:17,3,Tuesday,February,2,403.71,Recharge,Airtel,user2382@okicici,airtel@okaxis,Success,False,GPay UPI
GP0009870,2024-02-25,03:04:58,3,Sunday,February,2,238.19,Recharge,Vi,user1001@okicici,vi@okaxis,Pending,False,GPay UPI
GP0009871,2024-09-14,05:32:05,5,Saturday,September,9,6485.98,Education,Vedantu,user9850@okicici,vedantu@okaxis,Success,False,GPay UPI
GP0009872,2024-09-03,23:21:56,23,Tuesday,September,9,877.46,Entertainment,Amazon Prime,user2975@okicici,amazon.prime@okaxis,Success,False,GPay UPI
GP0009873,2024-02-17,10:39:30,10,Saturday,February,2,692.93,Recharge,Vi,user8673@okicici,vi@okaxis,Success,False,GPay UPI
GP0009874,2024-04-03,19:26:59,19,Wednesday,April,4,24532.87,Bank Transfer,Personal Transfer,user2738@okicici,personal.transfer@okaxis,Success,False,GPay UPI
GP0009875,2024-11-07,09:49:21,9,Thursday,November,11,5347.34,Shopping,Amazon,user2867@okicici,amazon@okaxis,Failed,False,GPay UPI
GP0009876,2024-04-23,13:08:07,13,Tuesday,April,4,966.88,Education,Udemy,user1020@okicici,udemy@okaxis,Success,False,GPay UPI
GP0009877,2024-11-11,23:31:29,23,Monday,November,11,979.27,Entertainment,Amazon Prime,user3247@okicici,amazon.prime@okaxis,Success,False,GPay UPI
GP0009878,2024-05-27,17:56:55,17,Monday,May,5,1345.81,Healthcare,1mg,user1486@okicici,1mg@okaxis,Failed,False,GPay UPI
GP0009879,2024-10-01,00:04:44,0,Tuesday,October,10,638.24,Recharge,Jio,user8100@okicici,jio@okaxis,Success,False,GPay UPI
GP0009880,2024-08-24,20:41:33,20,Saturday,August,8,4868.94,Utilities,Broadband,user7115@okicici,broadband@okaxis,Success,False,GPay UPI
GP0009881,2024-09-04,15:25:05,15,Wednesday,September,9,3742.05,Utilities,Electricity Board,user6747@okicici,electricity.board@okaxis,Success,False,GPay UPI
GP0009882,2024-12-07,21:28:56,21,Saturday,December,12,7223.38,Education,Vedantu,user8285@okicici,vedantu@okaxis,Success,False,GPay UPI
GP0009883,2024-11-09,15:52:10,15,Saturday,November,11,7065.97,Shopping,Flipkart,user6090@okicici,flipkart@okaxis,Failed,False,GPay UPI
GP0009884,2024-05-15,05:02:44,5,Wednesday,May,5,381.01,Food & Dining,Zomato,user8381@okicici,zomato@okaxis,Pending,False,GPay UPI
GP0009885,2024-03-05,02:38:14,2,Tuesday,March,3,525.92,Transport,Uber,user8448@okicici,uber@okaxis,Success,False,GPay UPI
GP0009886,2024-08-03,23:40:04,23,Saturday,August,8,359.19,Education,Coursera,user9979@okicici,coursera@okaxis,Success,False,GPay UPI
GP0009887,2024-08-11,01:27:14,1,Sunday,August,8,41459.23,Bank Transfer,EMI Payment,user1995@okicici,emi.payment@okaxis,Success,False,GPay UPI
GP0009888,2024-05-13,20:13:41,20,Monday,May,5,30513.0,Utilities,Gas Agency,user5392@okicici,gas.agency@okaxis,Success,True,GPay UPI
GP0009889,2024-11-01,02:35:50,2,Friday,November,11,12987.24,Shopping,Meesho,user5189@okicici,meesho@okaxis,Pending,False,GPay UPI
GP0009890,2024-06-16,16:36:17,16,Sunday,June,6,512.94,Food & Dining,Zomato,user3129@okicici,zomato@okaxis,Success,False,GPay UPI
GP0009891,2024-08-29,21:56:44,21,Thursday,August,8,261193.83,Bank Transfer,Friend Transfer,user7676@okicici,friend.transfer@okaxis,Success,True,GPay UPI
GP0009892,2024-08-01,07:44:33,7,Thursday,August,8,711.35,Recharge,Jio,user8762@okicici,jio@okaxis,Success,False,GPay UPI
GP0009893,2024-04-26,22:35:19,22,Friday,April,4,2252.81,Groceries,Swiggy Instamart,user8553@okicici,swiggy.instamart@okaxis,Success,False,GPay UPI
GP0009894,2024-03-07,02:52:32,2,Thursday,March,3,5899.02,Education,Coursera,user9408@okicici,coursera@okaxis,Success,False,GPay UPI
GP0009895,2024-05-19,13:16:20,13,Sunday,May,5,231.08,Transport,Uber,user9919@okicici,uber@okaxis,Success,False,GPay UPI
GP0009896,2024-02-23,17:12:43,17,Friday,February,2,496.94,Transport,Ola,user8433@okicici,ola@okaxis,Success,False,GPay UPI
GP0009897,2024-10-03,13:57:43,13,Thursday,October,10,111.95,Transport,Uber,user1818@okicici,uber@okaxis,Success,False,GPay UPI
GP0009898,2024-06-04,09:09:49,9,Tuesday,June,6,25462.03,Utilities,Electricity Board,user9578@okicici,electricity.board@okaxis,Success,True,GPay UPI
GP0009899,2024-11-09,15:58:09,15,Saturday,November,11,405.63,Entertainment,Netflix,user6840@okicici,netflix@okaxis,Success,False,GPay UPI
GP0009900,2024-07-01,20:17:35,20,Monday,July,7,1793.39,Groceries,BigBasket,user4992@okicici,bigbasket@okaxis,Success,False,GPay UPI
GP0009901,2024-12-06,01:13:06,1,Friday,December,12,828.17,Groceries,BigBasket,user5928@okicici,bigbasket@okaxis,Success,False,GPay UPI
GP0009902,2024-01-07,19:03:19,19,Sunday,January,1,758.84,Recharge,Jio,user5587@okicici,jio@okaxis,Success,False,GPay UPI
GP0009903,2024-10-19,23:44:20,23,Saturday,October,10,177.18,Entertainment,Zee5,user2185@okicici,zee5@okaxis,Success,False,GPay UPI
GP0009904,2024-12-26,19:38:41,19,Thursday,December,12,8562.42,Education,Vedantu,user5815@okicici,vedantu@okaxis,Failed,False,GPay UPI
GP0009905,2024-04-01,21:11:38,21,Monday,April,4,4214.35,Utilities,Gas Agency,user6489@okicici,gas.agency@okaxis,Success,False,GPay UPI
GP0009906,2024-12-18,06:01:18,6,Wednesday,December,12,1720.79,Education,BYJU'S,user7722@okicici,byju's@okaxis,Failed,False,GPay UPI
GP0009907,2024-11-29,05:11:39,5,Friday,November,11,8835.65,Food & Dining,Burger King,user6588@okicici,burger.king@okaxis,Success,True,GPay UPI
GP0009908,2024-09-18,17:55:00,17,Wednesday,September,9,577.31,Entertainment,BookMyShow,user5670@okicici,bookmyshow@okaxis,Success,False,GPay UPI
GP0009909,2024-11-19,01:33:47,1,Tuesday,November,11,17641.0,Healthcare,Netmeds,user2040@okicici,netmeds@okaxis,Success,True,GPay UPI
GP0009910,2024-10-21,18:26:28,18,Monday,October,10,2526.0,Groceries,Swiggy Instamart,user2675@okicici,swiggy.instamart@okaxis,Success,False,GPay UPI
GP0009911,2024-12-06,00:11:53,0,Friday,December,12,8947.85,Shopping,Ajio,user3608@okicici,ajio@okaxis,Success,False,GPay UPI
GP0009912,2024-12-12,18:42:13,18,Thursday,December,12,6624.18,Shopping,Amazon,user7043@okicici,amazon@okaxis,Success,False,GPay UPI
GP0009913,2024-12-29,01:27:45,1,Sunday,December,12,50.89,Healthcare,Netmeds,user4167@okicici,netmeds@okaxis,Success,False,GPay UPI
GP0009914,2024-06-02,23:02:11,23,Sunday,June,6,96.26,Recharge,Airtel,user1208@okicici,airtel@okaxis,Success,False,GPay UPI
GP0009915,2024-08-08,04:20:18,4,Thursday,August,8,2182.87,Groceries,JioMart,user2503@okicici,jiomart@okaxis,Success,False,GPay UPI
GP0009916,2024-05-12,02:56:45,2,Sunday,May,5,1995.2,Healthcare,Practo,user3384@okicici,practo@okaxis,Success,False,GPay UPI
GP0009917,2024-08-27,01:33:33,1,Tuesday,August,8,549.97,Transport,RedBus,user3435@okicici,redbus@okaxis,Success,False,GPay UPI
GP0009918,2024-02-09,09:40:24,9,Friday,February,2,2767.08,Education,Unacademy,user3007@okicici,unacademy@okaxis,Success,False,GPay UPI
GP0009919,2024-06-01,17:40:40,17,Saturday,June,6,861.53,Healthcare,1mg,user8586@okicici,1mg@okaxis,Success,False,GPay UPI
GP0009920,2024-05-28,16:20:49,16,Tuesday,May,5,358.31,Food & Dining,Dominos,user9335@okicici,dominos@okaxis,Success,False,GPay UPI
GP0009921,2024-06-13,01:19:02,1,Thursday,June,6,1024.49,Education,Udemy,user7697@okicici,udemy@okaxis,Success,False,GPay UPI
GP0009922,2024-12-09,20:14:50,20,Monday,December,12,489.67,Healthcare,PharmEasy,user5598@okicici,pharmeasy@okaxis,Pending,False,GPay UPI
GP0009923,2024-04-20,01:19:07,1,Saturday,April,4,491.87,Healthcare,Netmeds,user3820@okicici,netmeds@okaxis,Success,False,GPay UPI
GP0009924,2024-03-13,02:13:17,2,Wednesday,March,3,1099.52,Groceries,BigBasket,user4378@okicici,bigbasket@okaxis,Success,False,GPay UPI
GP0009925,2024-09-01,23:53:41,23,Sunday,September,9,454.1,Recharge,Vi,user9187@okicici,vi@okaxis,Success,False,GPay UPI
GP0009926,2024-10-14,04:02:25,4,Monday,October,10,212.89,Transport,RedBus,user2896@okicici,redbus@okaxis,Failed,False,GPay UPI
GP0009927,2024-07-04,14:01:53,14,Thursday,July,7,9441.43,Education,Vedantu,user1739@okicici,vedantu@okaxis,Success,False,GPay UPI
GP0009928,2024-01-15,04:37:16,4,Monday,January,1,997.3,Entertainment,Amazon Prime,user9972@okicici,amazon.prime@okaxis,Success,False,GPay UPI
GP0009929,2024-11-09,12:51:40,12,Saturday,November,11,10152.55,Shopping,Meesho,user6939@okicici,meesho@okaxis,Success,False,GPay UPI
GP0009930,2024-06-01,12:48:42,12,Saturday,June,6,634.11,Recharge,Airtel,user6107@okicici,airtel@okaxis,Success,False,GPay UPI
GP0009931,2024-07-22,02:51:32,2,Monday,July,7,19131.72,Bank Transfer,EMI Payment,user7077@okicici,emi.payment@okaxis,Success,False,GPay UPI
GP0009932,2024-11-20,22:46:07,22,Wednesday,November,11,886.74,Healthcare,1mg,user7157@okicici,1mg@okaxis,Success,False,GPay UPI
GP0009933,2024-04-19,22:43:15,22,Friday,April,4,151.78,Transport,RedBus,user8062@okicici,redbus@okaxis,Success,False,GPay UPI
GP0009934,2024-08-29,10:17:00,10,Thursday,August,8,582.6,Utilities,DTH Recharge,user3322@okicici,dth.recharge@okaxis,Pending,False,GPay UPI
GP0009935,2024-05-10,17:36:33,17,Friday,May,5,322.08,Transport,Metro Card,user7861@okicici,metro.card@okaxis,Pending,False,GPay UPI
GP0009936,2024-09-21,04:28:38,4,Saturday,September,9,389.3,Recharge,Airtel,user1725@okicici,airtel@okaxis,Success,False,GPay UPI
GP0009937,2024-10-21,06:51:59,6,Monday,October,10,3434.96,Utilities,DTH Recharge,user4199@okicici,dth.recharge@okaxis,Success,False,GPay UPI
GP0009938,2024-04-10,12:35:46,12,Wednesday,April,4,935.76,Education,Unacademy,user8085@okicici,unacademy@okaxis,Success,False,GPay UPI
GP0009939,2024-01-11,21:07:23,21,Thursday,January,1,4282.41,Education,Udemy,user3585@okicici,udemy@okaxis,Failed,False,GPay UPI
GP0009940,2024-12-21,07:58:35,7,Saturday,December,12,1351.45,Utilities,Gas Agency,user5180@okicici,gas.agency@okaxis,Success,False,GPay UPI
GP0009941,2024-04-13,13:30:25,13,Saturday,April,4,1400.89,Groceries,Swiggy Instamart,user2431@okicici,swiggy.instamart@okaxis,Success,False,GPay UPI
GP0009942,2024-03-12,09:46:22,9,Tuesday,March,3,745.01,Entertainment,Zee5,user5935@okicici,zee5@okaxis,Success,False,GPay UPI
GP0009943,2024-12-17,09:41:16,9,Tuesday,December,12,8758.64,Shopping,Amazon,user8836@okicici,amazon@okaxis,Failed,False,GPay UPI
GP0009944,2024-07-20,16:56:15,16,Saturday,July,7,3815.0,Shopping,Ajio,user1277@okicici,ajio@okaxis,Success,False,GPay UPI
GP0009945,2024-10-17,18:37:07,18,Thursday,October,10,966.4,Food & Dining,Swiggy,user7451@okicici,swiggy@okaxis,Success,False,GPay UPI
GP0009946,2024-11-16,06:56:39,6,Saturday,November,11,3532.79,Education,Udemy,user1659@okicici,udemy@okaxis,Success,False,GPay UPI
GP0009947,2024-03-18,09:09:36,9,Monday,March,3,1838.21,Groceries,BigBasket,user7315@okicici,bigbasket@okaxis,Success,False,GPay UPI
GP0009948,2024-04-29,10:54:50,10,Monday,April,4,694.92,Recharge,BSNL,user9970@okicici,bsnl@okaxis,Pending,False,GPay UPI
GP0009949,2024-02-03,13:50:40,13,Saturday,February,2,29554.91,Groceries,DMart,user4183@okicici,dmart@okaxis,Success,True,GPay UPI
GP0009950,2024-07-24,00:33:04,0,Wednesday,July,7,876.21,Recharge,BSNL,user1463@okicici,bsnl@okaxis,Success,False,GPay UPI
GP0009951,2024-04-14,01:16:52,1,Sunday,April,4,479.99,Food & Dining,Burger King,user7368@okicici,burger.king@okaxis,Success,False,GPay UPI
GP0009952,2024-01-02,09:18:03,9,Tuesday,January,1,442.36,Healthcare,Apollo Pharmacy,user6371@okicici,apollo.pharmacy@okaxis,Success,False,GPay UPI
GP0009953,2024-06-11,20:42:59,20,Tuesday,June,6,1762.89,Groceries,Blinkit,user1210@okicici,blinkit@okaxis,Success,False,GPay UPI
GP0009954,2024-12-22,11:25:23,11,Sunday,December,12,25991.92,Bank Transfer,Personal Transfer,user8839@okicici,personal.transfer@okaxis,Success,False,GPay UPI
GP0009955,2024-10-02,02:54:21,2,Wednesday,October,10,372.01,Recharge,BSNL,user1876@okicici,bsnl@okaxis,Pending,False,GPay UPI
GP0009956,2024-01-26,21:11:35,21,Friday,January,1,510.66,Recharge,Jio,user9822@okicici,jio@okaxis,Success,False,GPay UPI
GP0009957,2024-03-30,07:11:52,7,Saturday,March,3,2883.59,Utilities,DTH Recharge,user5608@okicici,dth.recharge@okaxis,Success,False,GPay UPI
GP0009958,2024-11-01,19:28:40,19,Friday,November,11,340.86,Entertainment,Amazon Prime,user1381@okicici,amazon.prime@okaxis,Failed,False,GPay UPI
GP0009959,2024-02-18,11:22:14,11,Sunday,February,2,6588.63,Education,Coursera,user6281@okicici,coursera@okaxis,Success,False,GPay UPI
GP0009960,2024-11-04,01:35:32,1,Monday,November,11,10562.06,Shopping,Myntra,user9480@okicici,myntra@okaxis,Success,False,GPay UPI
GP0009961,2024-06-05,01:32:12,1,Wednesday,June,6,759.06,Entertainment,Spotify,user8119@okicici,spotify@okaxis,Success,False,GPay UPI
GP0009962,2024-12-21,23:24:14,23,Saturday,December,12,500.99,Groceries,BigBasket,user4201@okicici,bigbasket@okaxis,Success,False,GPay UPI
GP0009963,2024-02-04,15:59:45,15,Sunday,February,2,243.01,Recharge,BSNL,user4970@okicici,bsnl@okaxis,Pending,False,GPay UPI
GP0009964,2024-06-02,18:56:18,18,Sunday,June,6,670.95,Transport,IRCTC,user5094@okicici,irctc@okaxis,Success,False,GPay UPI
GP0009965,2024-10-10,01:07:18,1,Thursday,October,10,214.98,Groceries,DMart,user1982@okicici,dmart@okaxis,Success,False,GPay UPI
GP0009966,2024-09-30,23:49:29,23,Monday,September,9,198.26,Groceries,Swiggy Instamart,user4346@okicici,swiggy.instamart@okaxis,Success,False,GPay UPI
GP0009967,2024-03-19,02:56:29,2,Tuesday,March,3,1238.36,Healthcare,Netmeds,user7637@okicici,netmeds@okaxis,Success,False,GPay UPI
